['math', 'acc'],
['math', 'acc'],
['math', 'acc'],
['math', 'acc'],
['math', 'acc'],
['math', 'acc'],
['math', 'da'],
['math', 'da'],
['pm', 'prog'],
['pm', 'prog'],
['pm', 'prog'],
['pm', 'ai'],
['pm', 'ai'],
['pm', 'cyber'],
['pm', 'acc'],
['pm', 'acc'],
['pm', 'acc'],
['pm', 'acc'],
['pm', 'acc'],
['pm', 'mark'],
['pm', 'mark'],
['pm', 'mark'],
['pm', 'mark'],
['pm', 'mark'],
['pm', 'mark'],
['pm', 'fash'],
['pm', 'fash'],
['pm', 'fash'],
['pm', 'fash'],
['pm', 'music'],
['pm', 'music'],
['pm', 'music'],
['pm', 'da'],
['pm', 'da'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'math'],
['acc', 'pm'],
['acc', 'pm'],
['acc', 'pm'],
['acc', 'pm'],
['acc', 'pm'],
['acc', 'mark'],
['acc', 'mark'],
['mark', 'pm'],
['mark', 'pm'],
['mark', 'pm'],
['mark', 'pm'],
['mark', 'pm'],
['mark', 'pm'],
['mark', 'acc'],
['mark', 'acc'],
['mark', 'fash'],
['mark', 'fash'],
['mark', 'fash'],
['mark', 'fash'],
['mark', 'fash'],
['mark', 'music'],
['mark', 'music'],
['mark', 'music'],
['mark', 'music'],
['mark', 'music'],
['mark', 'da'],
['mark', 'da'],
['mark', 'da'],
['fash', 'pm'],
['fash', 'pm'],
['fash', 'pm'],
['fash', 'pm'],
['fash', 'mark'],
['fash', 'mark'],
['fash', 'mark'],
['fash', 'mark'],
['fash', 'mark'],
['fash', 'music'],
['fash', 'music'],
['fash', 'music'],
['fash', 'da'],
['fash', 'da'],
['fash', 'da'],
['fash', 'da'],
['fash', 'da'],
['fash', 'da'],
['music', 'pm'],
['music', 'pm'],
['music', 'pm'],
['music', 'mark'],
['music', 'mark'],
['music', 'mark'],
['music', 'mark'],
['music', 'mark'],
['music', 'fash'],
['music', 'fash'],
['music', 'fash'],
['music', 'da'],
['music', 'da'],
['music', 'da'],
['da', 'prog'],
['da', 'prog'],
['da', 'prog'],
['da', 'ai'],
['da', 'ai'],
['da', 'cyber'],
['da', 'phy'],
['da', 'phy'],
['da', 'math'],
['da', 'math'],
['da', 'pm'],
['da', 'pm'],
['da', 'mark'],
['da', 'mark'],
['da', 'mark'],
['da', 'fash'],
['da', 'fash'],
['da', 'fash'],
['da', 'fash'],
['da', 'fash'],
['da', 'fash'],
['da', 'music'],
['da', 'music'],
['da', 'music'],
['prog', 'ai', 'cyber'],
['prog', 'ai', 'cyber'],
['prog', 'ai', 'cyber'],
['prog', 'ai', 'cyber'],
['prog', 'ai', 'cyber'],
['prog', 'ai', 'phy'],
['prog', 'ai', 'phy'],
['prog', 'ai', 'phy'],
['prog', 'ai', 'phy'],
['prog', 'ai', 'math'],
['prog', 'ai', 'math'],
['prog', 'ai', 'math'],
['prog', 'ai', 'math'],
['prog', 'ai', 'pm'],
['prog', 'ai', 'pm'],
['prog', 'ai', 'pm'],
['prog', 'ai', 'da'],
['prog', 'ai', 'da'],
['prog', 'cyber', 'ai'],
['prog', 'cyber', 'ai'],
['prog', 'cyber', 'ai'],
['prog', 'cyber', 'ai'],
['prog', 'cyber', 'ai'],
['prog', 'cyber', 'phy'],
['prog', 'cyber', 'phy'],
['prog', 'cyber', 'math'],
['prog', 'cyber', 'math'],
['prog', 'cyber', 'math'],
['prog', 'cyber', 'math'],
['prog', 'cyber', 'da'],
['prog', 'cyber', 'da'],
['prog', 'cyber', 'pm'],
['prog', 'cyber', 'pm'],
['prog', 'phy', 'ai'],
['prog', 'phy', 'ai'],
['prog', 'phy', 'cyber'],
['prog', 'phy', 'cyber'],
['prog', 'phy', 'math'],
['prog', 'phy', 'math'],
['prog', 'phy', 'math'],
['prog', 'phy', 'da'],
['prog', 'math', 'ai'],
['prog', 'math', 'ai'],
['prog', 'math', 'ai'],
['prog', 'math', 'ai'],
['prog', 'math', 'cyber'],
['prog', 'math', 'cyber'],
['prog', 'math', 'cyber'],
['prog', 'math', 'cyber'],
['prog', 'math', 'phy'],
['prog', 'math', 'phy'],
['prog', 'math', 'phy'],
['prog', 'math', 'da'],
['prog', 'pm', 'ai'],
['prog', 'pm', 'ai'],
['prog', 'pm', 'ai'],
['prog', 'pm', 'cyber'],
['prog', 'pm', 'cyber'],
['prog', 'pm', 'da'],
['prog', 'da', 'ai'],
['prog', 'da', 'ai'],
['prog', 'da', 'cyber'],
['prog', 'da', 'cyber'],
['prog', 'da', 'phy'],
['prog', 'da', 'phy'],
['prog', 'da', 'math'],
['prog', 'da', 'math'],
['prog', 'da', 'math'],
['prog', 'da', 'pm'],
['prog', 'da', 'pm'],
['ai', 'prog', 'cyber'],
['ai', 'prog', 'cyber'],
['ai', 'prog', 'cyber'],
['ai', 'prog', 'cyber'],
['ai', 'prog', 'cyber'],
['ai', 'prog', 'phy'],
['ai', 'prog', 'phy'],
['ai', 'prog', 'phy'],
['ai', 'prog', 'phy'],
['ai', 'prog', 'math'],
['ai', 'prog', 'math'],
['ai', 'prog', 'math'],
['ai', 'prog', 'math'],
['ai', 'prog', 'pm'],
['ai', 'prog', 'pm'],
['ai', 'prog', 'pm'],
['ai', 'prog', 'da'],
['ai', 'prog', 'da'],
['ai', 'cyber', 'prog'],
['ai', 'cyber', 'prog'],
['ai', 'cyber', 'prog'],
['ai', 'cyber', 'prog'],
['ai', 'cyber', 'prog'],
['ai', 'cyber', 'phy'],
['ai', 'cyber', 'math'],
['ai', 'cyber', 'da'],
['ai', 'phy', 'prog'],
['ai', 'phy', 'cyber'],
['ai', 'phy', 'math'],
['ai', 'phy', 'da'],
['ai', 'math', 'prog'],
['ai', 'math', 'cyber'],
['ai', 'math', 'phy'],
['ai', 'math', 'da'],
['ai', 'pm', 'prog'],
['ai', 'pm', 'cyber'],
['ai', 'pm', 'da'],
['ai', 'da', 'prog'],
['ai', 'da', 'cyber'],
['ai', 'da', 'phy'],
['ai', 'da', 'math'],
['ai', 'da', 'pm'],
['cyber', 'prog', 'ai'],
['cyber', 'prog', 'phy'],
['cyber', 'prog', 'math'],
['cyber', 'prog', 'pm'],
['cyber', 'prog', 'da'],
['cyber', 'ai', 'prog'],
['cyber', 'ai', 'phy'],
['cyber', 'ai', 'math'],
['cyber', 'ai', 'pm'],
['cyber', 'ai', 'da'],
['cyber', 'phy', 'prog'],
['cyber', 'phy', 'ai'],
['cyber', 'phy', 'math'],
['cyber', 'phy', 'da'],
['cyber', 'math', 'prog'],
['cyber', 'math', 'ai'],
['cyber', 'math', 'phy'],
['cyber', 'math', 'da'],
['cyber', 'pm', 'prog'],
['cyber', 'pm', 'ai'],
['cyber', 'pm', 'da'],
['cyber', 'da', 'prog'],
['cyber', 'da', 'ai'],
['cyber', 'da', 'phy'],
['cyber', 'da', 'math'],
['cyber', 'da', 'pm'],
['chem', 'phy', 'bio'],
['chem', 'phy', 'math'],
['chem', 'bio', 'phy'],
['chem', 'bio', 'math'],
['chem', 'math', 'phy'],
['chem', 'math', 'bio'],
['phy', 'prog', 'ai'],
['phy', 'prog', 'cyber'],
['phy', 'prog', 'math'],
['phy', 'prog', 'da'],
['phy', 'ai', 'prog'],
['phy', 'ai', 'cyber'],
['phy', 'ai', 'math'],
['phy', 'ai', 'prog'],
['phy', 'ai', 'da'],
['phy', 'cyber', 'prog'],
['phy', 'cyber', 'ai'],
['phy', 'cyber', 'matb'],
['phy', 'cyber', 'da'],
['phy', 'chem', 'bio'],
['phy', 'chem', 'math'],
['phy', 'bio', 'chem'],
['phy', 'bio', 'math'],
['phy', 'math', 'prog'],
['phy', 'math', 'ai'],
['phy', 'math', 'cyber'],
['phy', 'math', 'chem'],
['phy', 'math', 'bio'],
['phy', 'math', 'da'],
['phy', 'da', 'prog'],
['phy', 'da', 'ai'],
['phy', 'da', 'cyber'],
['phy', 'da', 'math'],
['bio', 'chem', 'phy'],
['bio', 'chem', 'math'],
['bio', 'phy', 'chem'],
['bio', 'phy', 'math'],
['bio', 'math', 'chem'],
['bio', 'math', 'phy'],
['math', 'prog', 'ai'],
['math', 'prog', 'cyber'],
['math', 'prog', 'phy'],
['math', 'prog', 'da'],
['math', 'ai', 'prog'],
['math', 'ai', 'cyber'],
['math', 'ai', 'phy'],
['math', 'ai', 'da'],
['math', 'cyber', 'prog'],
['math', 'cyber', 'ai'],
['math', 'cyber', 'phy'],
['math', 'cyber', 'da'],
['math', 'chem', 'phy'],
['math', 'chem', 'bio'],
['math', 'phy', 'prog'],
['math', 'phy', 'ai'],
['math', 'phy', 'cyber'],
['math', 'phy', 'chem'],
['math', 'phy', 'bio'],
['math', 'phy', 'da'],
['math', 'bio', 'chem'],
['math', 'bio', 'phy'],
['math', 'da', 'prog'],
['math', 'da', 'ai'],
['math', 'da', 'cyber'],
['math', 'da', 'phy'],
['pm', 'prog', 'ai'],
['pm', 'prog', 'cyber'],
['pm', 'prog', 'da'],
['pm', 'ai', 'prog'],
['pm', 'ai', 'cyber'],
['pm', 'ai', 'da'],
['pm', 'cyber', 'prog'],
['pm', 'cyber', 'ai'],
['pm', 'cyber', 'da'],
['pm', 'acc', 'mark'],
['pm', 'mark', 'fash'],
['pm', 'mark', 'music'],
['pm', 'mark', 'da'],
['pm', 'fash', 'mark'],
['pm', 'fash', 'music'],
['pm', 'fash', 'da'],
['pm', 'music', 'mark'],
['pm', 'music', 'fash'],
['pm', 'music', 'da'],
['pm', 'da', 'prog'],
['pm', 'da', 'ai'],
['pm', 'da', 'cyber'],
['pm', 'da', 'mark'],
['pm', 'da', 'fash'],
['pm', 'da', 'music'],
['acc', 'pm', 'mark'],
['acc', 'mark', 'pm'],
['mark', 'pm', 'acc'],
['mark', 'pm', 'fash'],
['mark', 'pm', 'music'],
['mark', 'pm', 'da'],
['mark', 'acc', 'pm'],
['mark', 'fash', 'pm'],
['mark', 'fash', 'music'],
['mark', 'fash', 'da'],
['mark', 'music', 'pm'],
['mark', 'music', 'fash'],
['mark', 'music', 'da'],
['mark', 'da', 'pm'],
['mark', 'da', 'fash'],
['mark', 'da', 'music'],
['fash', 'pm', 'mark'],
['fash', 'pm', 'music'],
['fash', 'pm', 'da'],
['fash', 'mark', 'pm'],
['fash', 'mark', 'music'],
['fash', 'mark', 'da'],
['fash', 'music', 'pm'],
['fash', 'music', 'music'],
['fash', 'music', 'da'],
['fash', 'da', 'pm'],
['fash', 'da', 'mark'],
['fash', 'da', 'music'],
['music', 'pm', 'fash'],
['music', 'pm', 'music'],
['music', 'pm', 'da'],
['music', 'mark', 'pm'],
['music', 'mark', 'fash'],
['music', 'mark', 'da'],
['music', 'fash', 'pm'],
['music', 'fash', 'mark'],
['music', 'fash', 'da'],
['music', 'da', 'pm'],
['music', 'da', 'mark'],
['music', 'da', 'fash'],
['da', 'prog', 'ai'],
['da', 'prog', 'cyber'],
['da', 'prog', 'phy'],
['da', 'prog', 'math'],
['da', 'prog', 'pm'],
['da', 'ai', 'prog'],
['da', 'ai', 'cyber'],
['da', 'ai', 'phy'],
['da', 'ai', 'math'],
['da', 'ai', 'pm'],
['da', 'cyber', 'prog'],
['da', 'cyber', 'ai'],
['da', 'cyber', 'phy'],
['da', 'cyber', 'math'],
['da', 'cyber', 'pm'],
['da', 'phy', 'prog'],
['da', 'phy', 'ai'],
['da', 'phy', 'cyber'],
['da', 'phy', 'math'],
['da', 'math', 'prog'],
['da', 'math', 'ai'],
['da', 'math', 'cyber'],
['da', 'math', 'phy'],
['da', 'pm', 'prog'],
['da', 'pm', 'ai'],
['da', 'pm', 'cyber'],
['da', 'pm', 'mark'],
['da', 'pm', 'fash'],
['da', 'pm', 'music'],
['da', 'mark', 'pm'],
['da', 'mark', 'fash'],
['da', 'mark', 'music'],
['da', 'fash', 'pm'],
['da', 'fash', 'mark'],
['da', 'fash', 'music'],
['da', 'music', 'pm'],
['da', 'music', 'mark'],
['da', 'music', 'fash'],
